"","SUM_INDGAL","HUC_12","IWD_MGAL"
"32503",88241,121003030101,0.088241
"32504",69477,121003030102,0.069477
"32505",112783,121003030103,0.112783
"32506",21276,121003030105,0.021276
"32507",21031,121003030202,0.021031
"32508",17870,121003030203,0.01787
"32509",59501,121003030204,0.059501
"32510",9524,121003030205,0.009524
"32511",4762,121003030206,0.004762
"32512",59830,121003030301,0.05983
"32513",40940,121003030302,0.04094
"32514",2381,121003030401,0.002381
"32515",14286,121003030402,0.014286
"32516",11905,121003030403,0.011905
"32517",2381,121003030405,0.002381
"32518",30674,121003030503,0.030674
"32519",30508,121003030603,0.030508
"32520",113424,121003030604,0.113424
"32521",94660,121003030606,0.09466
"32522",107422,121003030608,0.107422
"32523",4727,121003040101,0.004727
"32524",16049,121003040102,0.016049
"32525",67618,121003040103,0.067618
"32526",309271,121003040104,0.309271
"32527",313214,121003040105,0.313214
"32528",371366,121003040201,0.371366
"32529",642150,121003040202,0.64215
"32530",141544,121003040203,0.141544
"32531",21776,121003040204,0.021776
"32532",494292,121003040205,0.494292
"32533",33922,121003040206,0.033922
"32534",24230,121003040301,0.02423
"32535",211389,121003040302,0.211389
"32536",111142,121003040303,0.111142
"32537",59389,121003040304,0.059389
"32538",32190,121003040305,0.03219
"32539",90060,121003040401,0.09006
"32540",4333000,121004010100,4.333
"32541",3825000,121004010200,3.825
"32542",2659460,121004010300,2.65946
"32543",263612,121004010400,0.263612
"32544",378640,121004020101,0.37864
"32545",94660,121004020102,0.09466
"32546",189320,121004020103,0.18932
"32547",662620,121004020104,0.66262
"32548",94660,121004020201,0.09466
"32549",94660,121004020202,0.09466
"32550",94660,121004020203,0.09466
"32551",94660,121004020204,0.09466
"32552",283980,121004020301,0.28398
"32553",4070380,121004020302,4.07038
"32554",94660,121004020303,0.09466
"32555",3614000,121004020305,3.614
"32556",3708660,121004020400,3.70866
"32557",1668000,121004020500,1.668
"32558",1023320,121004030100,1.02332
"32559",2502000,121004030200,2.502
"32560",136658,121004040000,0.136658
"32561",21953,121004050103,0.021953
"32562",40409,121004050202,0.040409
"32563",1169268,121004050204,1.169268
"32564",81543,121004050301,0.081543
"32565",112648,121004050306,0.112648
"32566",2977932,121004050400,2.977932
"32567",2381,121004060101,0.002381
"32568",53950,121004060202,0.05395
"32569",218104,121004060301,0.218104
"32570",39295,121004060303,0.039295
"32571",172909,121004070101,0.172909
"32572",72724,121004070102,0.072724
"32573",40529,121004070103,0.040529
"32574",28664,121004070106,0.028664
"32575",45905,121004070201,0.045905
"32576",112190,121004070203,0.11219
"32577",73770,121004070205,0.07377
"32578",344064,121004070302,0.344064
"32579",344064,121004070303,0.344064
"32580",1032192,121004070304,1.032192
"32581",172032,121004070305,0.172032
"32582",1290240,121004070403,1.29024
"32583",43061,121004070404,0.043061
"32584",3165,121101010304,0.003165
"32585",6989,121101010401,0.006989
"32586",4644,121101010404,0.004644
"32587",15479,121101010406,0.015479
"32588",753,121101020102,0.000753
"32589",66923,121101030204,0.066923
"32590",40694,121101030205,0.040694
"32591",22652,121101030206,0.022652
"32592",66923,121101030207,0.066923
"32593",66923,121101040203,0.066923
"32594",66923,121101040404,0.066923
"32595",468461,121101040605,0.468461
"32596",15104,121101050201,0.015104
"32597",6624,121101050305,0.006624
"32598",27,121101050401,2.7e-05
"32599",63911,121101051001,0.063911
"32600",2387,121101060101,0.002387
"32601",1132,121101060104,0.001132
"32602",3674,121101060201,0.003674
"32603",3036,121101060205,0.003036
"32604",4797,121101060403,0.004797
"32605",2905,121101060602,0.002905
"32606",3718,121101060605,0.003718
"32607",7398,121101060606,0.007398
"32608",11901,121101060701,0.011901
"32609",12204,121101060704,0.012204
"32610",204937,121101060901,0.204937
"32611",122694,121101060902,0.122694
"32612",95082,121101060903,0.095082
"32613",18630,121101060904,0.01863
"32614",66923,121101061001,0.066923
"32615",66923,121101061004,0.066923
"32616",8365,121101061201,0.008365
"32617",33968,121101061204,0.033968
"32618",1906,121101070102,0.001906
"32619",2989,121101070105,0.002989
"32620",8295,121101070106,0.008295
"32621",3497,121101070108,0.003497
"32622",1556,121101070109,0.001556
"32623",7594,121101070201,0.007594
"32624",6855,121101070202,0.006855
"32625",1994,121101070203,0.001994
"32626",10607,121101070204,0.010607
"32627",5480,121101070401,0.00548
"32628",50145,121101080102,0.050145
"32629",1032728,121101080506,1.032728
"32630",96829,121101090101,0.096829
"32631",119724,121101090103,0.119724
"32632",8193,121101090104,0.008193
"32633",10126,121101100101,0.010126
"32634",434,121101100102,0.000434
"32635",11467,121101100103,0.011467
"32636",868,121101100202,0.000868
"32637",1519,121101100203,0.001519
"32638",14755,121101100204,0.014755
"32639",217,121101100205,0.000217
"32640",3038,121101100206,0.003038
"32641",1302,121101100301,0.001302
"32642",868,121101100402,0.000868
"32643",217,121101100405,0.000217
"32644",217,121101100407,0.000217
"32645",129091,121101100504,0.129091
"32646",645455,121101110101,0.645455
"32647",1420001,121101110204,1.420001
"32648",129091,121101110206,0.129091
"32649",129091,121101110301,0.129091
"32650",36499,121101110502,0.036499
"32651",129091,121101110601,0.129091
"32652",258182,121101110602,0.258182
"32653",645321,121101110603,0.645321
"32654",45163,121101110605,0.045163
"32655",474051,121101110701,0.474051
"32656",258048,121101110702,0.258048
"32657",44027,121101110703,0.044027
"32658",181417,121101110704,0.181417
"32659",700755,121101110705,0.700755
"32660",2055548,121101110707,2.055548
"32661",258048,121102010001,0.258048
"32662",1204224,121102010002,1.204224
"32663",2666496,121102010003,2.666496
"32664",93434,121102010004,0.093434
"32665",934340,121102020101,0.93434
"32666",887623,121102020102,0.887623
"32667",3597209,121102020103,3.597209
"32668",5232304,121102020104,5.232304
"32669",373736,121102020105,0.373736
"32670",12660307,121102020106,12.660307
"32671",4111096,121102020107,4.111096
"32672",794189,121102020200,0.794189
"32673",1681812,121102030000,1.681812
"32674",14246,121102040109,0.014246
"32675",8777,121102040202,0.008777
"32676",27214,121102040205,0.027214
"32677",46477,121102040206,0.046477
"32678",13550,121102040309,0.01355
"32679",62727,121102040310,0.062727
"32680",224428,121102040404,0.224428
"32681",86317,121102040405,0.086317
"32682",96264,121102040407,0.096264
"32683",186868,121102040408,0.186868
"32684",425132,121102040409,0.425132
"32685",13507,121102050106,0.013507
"32686",11807,121102050304,0.011807
"32687",23500,121102050402,0.0235
"32688",11206,121102050403,0.011206
"32689",35456,121102050405,0.035456
"32690",30815,121102050501,0.030815
"32691",34787,121102050502,0.034787
"32692",54281,121102050503,0.054281
"32693",31246,121102050504,0.031246
"32694",279529,121102050505,0.279529
"32695",93434,121102050506,0.093434
"32696",186868,121102050601,0.186868
"32697",42698,121102050602,0.042698
"32698",46717,121102050603,0.046717
"32699",46717,121102050606,0.046717
"32700",25788,121102050701,0.025788
"32701",11341,121102050703,0.011341
"32702",9569,121102050705,0.009569
"32703",233585,121102050801,0.233585
"32704",27,121102060102,2.7e-05
"32705",53316,121102060105,0.053316
"32706",58361,121102060304,0.058361
"32707",9679,121102060401,0.009679
"32708",9870,121102060502,0.00987
"32709",5995,121102070000,0.005995
"32710",819150,121102080100,0.81915
"32711",101050,121102080200,0.10105
"32712",1332577,121102080300,1.332577
"32713",59560,121102080400,0.05956
"32714",40252,121102080500,0.040252
"32715",135730,121102080600,0.13573
"32716",314314,121102080700,0.314314
"32717",100166,121102080800,0.100166
"32718",685619,121102080900,0.685619
"32719",29359,121102081000,0.029359
"32720",14135,130100010702,0.014135
"32721",1622,130100011002,0.001622
"32722",7191,130100011005,0.007191
"32723",7211,130100011304,0.007211
"32724",3840,130100011306,0.00384
"32725",1565,130100011307,0.001565
"32726",7946,130100020206,0.007946
"32727",17429,130100020207,0.017429
"32728",2809,130100020306,0.002809
"32729",1630,130100020407,0.00163
"32730",6481,130100020408,0.006481
"32731",11765,130100020411,0.011765
"32732",6531,130100020501,0.006531
"32733",70564,130100020705,0.070564
"32734",5634,130100020706,0.005634
"32735",6948,130100020707,0.006948
"32736",63176,130100020710,0.063176
"32737",9039,130100020712,0.009039
"32738",5228,130100030102,0.005228
"32739",6410,130100030301,0.00641
"32740",28388,130100030404,0.028388
"32741",6730,130100030405,0.00673
"32742",17349,130100030408,0.017349
"32743",11282,130100030504,0.011282
"32744",18167,130100030603,0.018167
"32745",10434,130100030607,0.010434
"32746",1401,130100030703,0.001401
"32747",4109,130100040203,0.004109
"32748",9990,130100040504,0.00999
"32749",3680,130100040603,0.00368
"32750",4540,130100040606,0.00454
"32751",3598,130100040607,0.003598
"32752",11610,130100040611,0.01161
"32753",5390,130100040704,0.00539
"32754",5087,130100050304,0.005087
"32755",5223,130100050407,0.005223
"32756",2749,130100050408,0.002749
"32757",4549,130201010106,0.004549
"32758",7005,130201010301,0.007005
"32759",15377,130201010302,0.015377
"32760",10326,130201010303,0.010326
"32761",6394,130201010405,0.006394
"32762",7094,130201010501,0.007094
"32763",2872,130201010503,0.002872
"32764",46190,130201010504,0.04619
"32765",10712,130201010601,0.010712
"32766",3838,130201010603,0.003838
"32767",75490,130201010604,0.07549
"32768",51833,130201010605,0.051833
"32769",22987,130201010606,0.022987
"32770",2221,130201010701,0.002221
"32771",4073,130201010702,0.004073
"32772",10936,130201010704,0.010936
"32773",5149,130201010707,0.005149
"32774",3858,130201010903,0.003858
"32775",3801,130201010905,0.003801
"32776",3502,130201010908,0.003502
"32777",5784,130201010909,0.005784
"32778",1494,130201011003,0.001494
"32779",4674,130201011004,0.004674
"32780",1446,130201011103,0.001446
"32781",2892,130201011104,0.002892
"32782",2892,130201011105,0.002892
"32783",21882,130201011107,0.021882
"32784",192,130201011202,0.000192
"32785",672,130201011203,0.000672
"32786",144,130201011204,0.000144
"32787",96,130201011205,9.6e-05
"32788",10122,130201011301,0.010122
"32789",13302,130201011302,0.013302
"32790",14828,130201011303,0.014828
"32791",48,130201011304,4.8e-05
"32792",1446,130201020106,0.001446
"32793",4338,130201020204,0.004338
"32794",5784,130201020205,0.005784
"32795",1446,130201020207,0.001446
"32796",1446,130201020303,0.001446
"32797",2892,130201020607,0.002892
"32798",4338,130201020802,0.004338
"32799",1446,130201020803,0.001446
"32800",1446,130201020901,0.001446
"32801",1446,130201020904,0.001446
"32802",8676,130201021204,0.008676
"32803",1446,130201021205,0.001446
"32804",1446,130201021301,0.001446
"32805",1446,130201021502,0.001446
"32806",3615,130201021504,0.003615
"32807",1446,130201021505,0.001446
"32808",10122,130201021604,0.010122
"32809",384,130202010101,0.000384
"32810",8064,130202010102,0.008064
"32811",4992,130202010103,0.004992
"32812",1104,130202010104,0.001104
"32813",336,130202010105,0.000336
"32814",144,130202010106,0.000144
"32815",96,130202010201,9.6e-05
"32816",48,130202010202,4.8e-05
"32817",10934,130202010203,0.010934
"32818",1216,130202010204,0.001216
"32819",15491,130202010209,0.015491
"32820",240,130202010306,0.00024
"32821",816,130202010402,0.000816
"32822",624,130202010403,0.000624
"32823",192,130202010404,0.000192
"32824",48,130202010405,4.8e-05
"32825",30982,130202010406,0.030982
"32826",13272,130202010501,0.013272
"32827",30982,130202010502,0.030982
"32828",48,130202010503,4.8e-05
"32829",46473,130202010604,0.046473
"32830",15491,130202010608,0.015491
"32831",92946,130202010610,0.092946
"32832",123928,130202010611,0.123928
"32833",15491,130202020202,0.015491
"32834",30982,130202020203,0.030982
"32835",30982,130202020205,0.030982
"32836",92946,130202020403,0.092946
"32837",15491,130202020505,0.015491
"32838",495712,130202030101,0.495712
"32839",387275,130202030102,0.387275
"32840",526694,130202030103,0.526694
"32841",232365,130202030104,0.232365
"32842",30982,130202030105,0.030982
"32843",25603,130202030106,0.025603
"32844",1162134,130202030107,1.162134
"32845",41080,130202030108,0.04108
"32846",11376,130202030201,0.011376
"32847",6952,130202030202,0.006952
"32848",2528,130202030203,0.002528
"32849",68888,130202030301,0.068888
"32850",128296,130202030302,0.128296
"32851",270496,130202030303,0.270496
"32852",382360,130202030304,0.38236
"32853",29072,130202030305,0.029072
"32854",14536,130202030306,0.014536
"32855",2528,130202030401,0.002528
"32856",632,130202030403,0.000632
"32857",13275,130202030406,0.013275
"32858",7965,130202030407,0.007965
"32859",531,130202030409,0.000531
"32860",3186,130202030410,0.003186
"32861",1000,130202030501,0.001
"32862",632,130202030602,0.000632
"32863",9558,130202030603,0.009558
"32864",6372,130202030604,0.006372
"32865",531,130202030605,0.000531
"32866",14337,130202030607,0.014337
"32867",1062,130202030608,0.001062
"32868",5397,130202030701,0.005397
"32869",3868,130202030702,0.003868
"32870",1695,130202030904,0.001695
"32871",691,130202031003,0.000691
"32872",8065,130202031006,0.008065
"32873",638,130202031104,0.000638
"32874",15491,130202040102,0.015491
"32875",30982,130202040105,0.030982
"32876",15491,130202040106,0.015491
"32877",531,130202040902,0.000531
"32878",2968,130202041103,0.002968
"32879",3028,130202041104,0.003028
"32880",15667,130202050204,0.015667
"32881",47000,130202060701,0.047
"32882",31334,130202070204,0.031334
"32883",47000,130202070305,0.047
"32884",940000,130202070404,0.94
"32885",94000,130202070405,0.094
"32886",47000,130202070504,0.047
"32887",94000,130202071008,0.094
"32888",141000,130202071101,0.141
"32889",1062,130202071104,0.001062
"32890",8345,130202080407,0.008345
"32891",6068,130202080510,0.006068
"32892",1040,130202080708,0.00104
"32893",7602,130202090604,0.007602
"32894",9473,130202090606,0.009473
"32895",2765,130202100303,0.002765
"32896",1036,130202110806,0.001036
"32897",6818,130301010102,0.006818
"32898",2821,130301010106,0.002821
"32899",1498,130301010212,0.001498
"32900",2514,130301010301,0.002514
"32901",1549,130301010402,0.001549
"32902",1944,130301010410,0.001944
"32903",10155,130301020206,0.010155
"32904",2349,130301020209,0.002349
"32905",2065,130301020210,0.002065
"32906",420,130301020304,0.00042
"32907",1050,130301020404,0.00105
"32908",210,130301020507,0.00021
"32909",630,130301020601,0.00063
"32910",4830,130301020602,0.00483
"32911",210,130301020606,0.00021
"32912",1050,130301020607,0.00105
"32913",18900,130301020608,0.0189
"32914",2100,130301020702,0.0021
"32915",1890,130301020703,0.00189
"32916",19740,130301020704,0.01974
"32917",210,130301020801,0.00021
"32918",51920,130301020802,0.05192
"32919",2940,130301020803,0.00294
"32920",285171,130301020804,0.285171
"32921",6053,130301020902,0.006053
"32922",135921,130301020904,0.135921
"32923",478855,130301020905,0.478855
"32924",483858,130301020906,0.483858
"32925",630,130301021006,0.00063
"32926",210,130301021008,0.00021
"32927",1680,130301030507,0.00168
"32928",159,130302010502,0.000159
"32929",159,130302020103,0.000159
"32930",636,130302020105,0.000636
"32931",159,130302020201,0.000159
"32932",6042,130302020203,0.006042
"32933",159,130302020204,0.000159
"32934",636,130302020302,0.000636
"32935",318,130302020401,0.000318
"32936",159,130302020502,0.000159
"32937",1136,130302020605,0.001136
"32938",1136,130302020608,0.001136
"32939",1136,130302020808,0.001136
"32940",210,130302021001,0.00021
"32941",26128,130302021201,0.026128
"32942",4544,130302021202,0.004544
"32943",1136,130302021504,0.001136
"32944",4544,130302021601,0.004544
"32945",2272,130302021602,0.002272
"32946",1136,130302021603,0.001136
"32947",1136,130302021604,0.001136
"32948",4544,130302021606,0.004544
"32949",1136,130302021607,0.001136
"32950",150090,130401000101,0.15009
